"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Interleukin-10 Production (GO:0032653)","2/46",0.247289033066282,0.454985412351936,0,0,2.15067136253577,3.00491254807622,"F2RL1;INAVA"
"Amino Acid Transport (GO:0006865)","2/46",0.247289033066282,0.454985412351936,0,0,2.15067136253577,3.00491254807622,"SLC1A4;SLC7A11"
"Regulation Of Nervous System Development (GO:0051960)","2/46",0.247289033066282,0.454985412351936,0,0,2.15067136253577,3.00491254807622,"TENM4;KIF14"
"Negative Regulation Of Cellular Metabolic Process (GO:0031324)","2/46",0.247289033066282,0.454985412351936,0,0,2.15067136253577,3.00491254807622,"TFAP2A;HMGA2"
"Regulation Of Protein Catabolic Process (GO:0042176)","4/122",0.247780569896935,0.454985412351936,0,0,1.60559198317456,2.24014075773812,"NQO1;NELL1;EEF1A2;MAD2L1"
"Protein Localization To Nucleus (GO:0034504)","4/122",0.247780569896935,0.454985412351936,0,0,1.60559198317456,2.24014075773812,"COL1A1;MMP12;SIX4;SIX1"
"Organonitrogen Compound Biosynthetic Process (GO:1901566)","4/123",0.25230475964743,0.454985412351936,0,0,1.59201782902942,2.19239570577223,"SLC44A5;FA2H;PLPP2;SGPP2"
"2-Oxoglutarate Metabolic Process (GO:0006103)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"GPT2"
"Regulation Of Exit From Mitosis (GO:0007096)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"UBE2C"
"Regulation Of Extracellular Matrix Disassembly (GO:0010715)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"DPP4"
"Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"SFRP4"
"Regulation Of Superoxide Anion Generation (GO:0032928)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"F2RL1"
"Resolution Of Meiotic Recombination Intermediates (GO:0000712)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"TOP2A"
"Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"COL11A1"
"Dolichol Metabolic Process (GO:0019348)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"SRD5A3"
"Synaptonemal Complex Assembly (GO:0007130)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"P3H4"
"Synaptonemal Complex Organization (GO:0070193)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"P3H4"
"Ubiquinone Metabolic Process (GO:0006743)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"NQO1"
"Vascular Endothelial Growth Factor Signaling Pathway (GO:0038084)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"NELL1"
"Histone H2A Monoubiquitination (GO:0035518)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"DEPDC1B"
"Hyaluronan Metabolic Process (GO:0030212)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"CEMIP"
"Icosanoid Transport (GO:0071715)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"ABCC3"
"Membrane Raft Organization (GO:0031579)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"FA2H"
"Myotube Cell Development (GO:0014904)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"SIX1"
"Negative Regulation Of T Cell Mediated Immunity (GO:0002710)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"CEACAM1"
"Negative Regulation Of Defense Response To Virus (GO:0050687)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"TSPAN6"
"Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"CEACAM1"
"Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"CEACAM1"
"Negative Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045869)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"HMGA2"
"Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"IGFBP3"
"Positive Regulation Of Acute Inflammatory Response (GO:0002675)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"C2CD4A"
"Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"THY1"
"Positive Regulation Of Mitochondrial Translation (GO:0070131)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"UQCC2"
"Positive Regulation Of Transcription From RNA Polymerase II Promoter Involved In Cellular Response To Chemical Stimulus (GO:1901522)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"RUNX2"
"Positive Regulation Of Transporter Activity (GO:0032411)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"STK39"
"Regulation Of ATP Biosynthetic Process (GO:2001169)","1/14",0.254464197613264,0.454985412351936,0,0,3.63656633221851,4.97698697307666,"ENO1"
"Cognition (GO:0050890)","2/47",0.255006573294595,0.454985412351936,0,0,2.10277105192359,2.87336505683055,"SLC1A4;TMPRSS11E"
"Epithelial To Mesenchymal Transition (GO:0001837)","2/47",0.255006573294595,0.454985412351936,0,0,2.10277105192359,2.87336505683055,"HMGA2;SOX9"
"Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661)","2/47",0.255006573294595,0.454985412351936,0,0,2.10277105192359,2.87336505683055,"CCN4;MMP9"
"Protein Monoubiquitination (GO:0006513)","2/47",0.255006573294595,0.454985412351936,0,0,2.10277105192359,2.87336505683055,"UHRF1;UBE2T"
"Regulation Of T Cell Differentiation (GO:0045580)","2/47",0.255006573294595,0.454985412351936,0,0,2.10277105192359,2.87336505683055,"MDK;SPINK5"
"Negative Regulation Of Growth (GO:0045926)","4/124",0.256846168119763,0.457865999961085,0,0,1.5786699107867,2.14585118573822,"SFRP2;CDKN2A;TMPRSS4;ENO1"
"Negative Regulation Of Cell Cycle (GO:0045786)","3/85",0.258869089961606,0.460687249947161,0,0,1.73185531612598,2.34048606040843,"CDKN2A;GMNN;MAD2L1"
"DNA Repair (GO:0006281)","8/291",0.258881773200396,0.460687249947161,0,0,1.34063777880032,1.81171617007798,"FANCI;DEPDC1B;FEN1;RMI2;UBE2T;CHEK1;CDK1;HMGA2"
"Cellular Response To Mechanical Stimulus (GO:0071260)","2/48",0.262728670968344,0.46658100728974,0,0,2.05695336351195,2.74939266801066,"CHEK1;SOX9"
"Negative Regulation Of Angiogenesis (GO:0016525)","3/86",0.264475135806331,0.46658100728974,0,0,1.71090185986665,2.2755132234829,"SPINK5;THBS2;SULF1"
"Membrane Organization (GO:0061024)","5/167",0.266500065658528,0.46658100728974,0,0,1.46213489912677,1.93349910153579,"DPP4;ATP10B;KIF20A;TLCD1;CEP55"
"Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508)","14/557",0.269106066823963,0.46658100728974,0,0,1.22432408848964,1.60710861885294,"TFAP2A;MESP1;EGF;TESC;HMGA2;SIX1;FOXM1;RUNX2;COL1A1;SOX2;SIX4;SPP1;SOX9;SOX4"
"Regulation Of Clathrin-Dependent Endocytosis (GO:2000369)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"PROM2"
"Regulation Of Hormone Secretion (GO:0046883)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"SCG5"
"Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"SFRP2"
"Amyloid-Beta Metabolic Process (GO:0050435)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"BACE2"
"Regulation Of Multicellular Organism Growth (GO:0040014)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"GDF15"
"Cellular Glucuronidation (GO:0052695)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"UGT2B15"
"Cellular Response To Estrogen Stimulus (GO:0071391)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"SOX9"
"Regulation Of Systemic Arterial Blood Pressure (GO:0003073)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"SLC2A5"
"Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"SRD5A3"
"Gas Transport (GO:0015669)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"MB"
"Glucuronate Metabolic Process (GO:0019585)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"UGT2B15"
"Glutamine Family Amino Acid Catabolic Process (GO:0009065)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"AOC1"
"Glycosaminoglycan Catabolic Process (GO:0006027)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"CEMIP"
"Vasodilation (GO:0042311)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"F2RL1"
"Midbody Abscission (GO:0061952)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"KIF20A"
"Mitotic Chromosome Condensation (GO:0007076)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"NCAPG"
"Negative Regulation Of Immune Effector Process (GO:0002698)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"ENPP3"
"Negative Regulation Of Platelet Activation (GO:0010544)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"CEACAM1"
"Negative Regulation Of Protein Processing (GO:0010955)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"PLAU"
"Nitric Oxide Biosynthetic Process (GO:0006809)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"NQO1"
"Nucleotide-Sugar Biosynthetic Process (GO:0009226)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"GFPT1"
"Oogenesis (GO:0048477)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"MDK"
"Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"NELL1"
"Positive Regulation Of Muscle Cell Differentiation (GO:0051149)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"MESP1"
"Positive Regulation Of Potassium Ion Transport (GO:0043268)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"KCNN4"
"Protein Localization To Microtubule Organizing Center (GO:1905508)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"STIL"
"Regulation Of Carbohydrate Metabolic Process (GO:0006109)","1/15",0.269944879328654,0.46658100728974,0,0,3.37663906142167,4.42183544605982,"PDK1"
"Regulation Of Insulin Secretion (GO:0050796)","3/87",0.270095914220221,0.46658100728974,0,0,1.69044729542302,2.21275856534336,"UQCC2;ABCA12;SOX4"
"Glucose Homeostasis (GO:0042593)","3/87",0.270095914220221,0.46658100728974,0,0,1.69044729542302,2.21275856534336,"BACE2;HKDC1;SOX4"
"Heterophilic Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0007157)","2/49",0.27045182280954,0.46658100728974,0,0,2.01308536396888,2.63243382561697,"TENM4;CEACAM5"
"Negative Regulation Of DNA Metabolic Process (GO:0051053)","2/49",0.27045182280954,0.46658100728974,0,0,2.01308536396888,2.63243382561697,"GMNN;CDC6"
"Positive Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0010862)","2/49",0.27045182280954,0.46658100728974,0,0,2.01308536396888,2.63243382561697,"GDF15;TTK"
"Regulation Of Double-Strand Break Repair (GO:2000779)","3/88",0.275729916045573,0.474078317190783,0,0,1.67047401484866,2.15212756308796,"FIGNL1;CHEK1;FOXM1"
"Regulation Of Endothelial Cell Migration (GO:0010594)","3/88",0.275729916045573,0.474078317190783,0,0,1.67047401484866,2.15212756308796,"NELL1;CEACAM1;EGF"
"Negative Regulation Of Protein Kinase Activity (GO:0006469)","3/88",0.275729916045573,0.474078317190783,0,0,1.67047401484866,2.15212756308796,"CEACAM1;DEPTOR;THY1"
"Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)","3/88",0.275729916045573,0.474078317190783,0,0,1.67047401484866,2.15212756308796,"ANLN;NELL1;F2RL1"
"Regulation Of Epithelial Cell Migration (GO:0010632)","2/50",0.278172668168279,0.476265325803266,0,0,1.97104519774011,2.52197844603064,"CEACAM1;SOX9"
"Cell Chemotaxis (GO:0060326)","2/50",0.278172668168279,0.476265325803266,0,0,1.97104519774011,2.52197844603064,"NELL1;ENC1"
"Dicarboxylic Acid Metabolic Process (GO:0043648)","2/50",0.278172668168279,0.476265325803266,0,0,1.97104519774011,2.52197844603064,"GPT2;ALDH18A1"
"Positive Regulation Of Fat Cell Differentiation (GO:0045600)","2/50",0.278172668168279,0.476265325803266,0,0,1.97104519774011,2.52197844603064,"SFRP2;SIX1"
"Pyruvate Metabolic Process (GO:0006090)","2/50",0.278172668168279,0.476265325803266,0,0,1.97104519774011,2.52197844603064,"HKDC1;ENO1"
"Cellular Response To Chemical Stress (GO:0062197)","3/89",0.281375656885408,0.476636197848086,0,0,1.65096522917137,2.09353063757166,"NQO1;GPX8;PYCR1"
"Positive Regulation Of DNA-templated Transcription (GO:0045893)","29/1243",0.282262962615333,0.476636197848086,0,0,1.13690664185538,1.43809157346255,"MESP1;UHRF1;SIX1;FOXM1;SOX2;HOXA10;SIX4;CREB3L4;EPCAM;SPP1;SOX9;SOX4;E2F8;TFAP2A;EGF;TESC;HMGA2;ETV4;RUNX2;COL1A1;MMP12;CCNA2;GREM1;TOX3;SFRP2;POU2AF1;F2RL1;HOXB7;ZNF750"
"Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)","4/130",0.284408533034184,0.476636197848086,0,0,1.50303170741127,1.8898272646437,"COL3A1;COL1A2;GDF15;RUNX2"
"DNA Repair-Dependent Chromatin Remodeling (GO:0140861)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"DEPDC1B"
"Regulation Of Fatty Acid Oxidation (GO:0046320)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SOX9"
"Regulation Of Fibrinolysis (GO:0051917)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"PLAU"
"Regulation Of Interleukin-1 Production (GO:0032652)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"CEACAM1"
"acetyl-CoA Metabolic Process (GO:0006084)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"TDO2"
"Apoptotic Nuclear Changes (GO:0030262)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"TOP2A"
"Regulation Of Protein Kinase C Signaling (GO:0090036)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SEZ6L2"
"Regulation Of Response To Cytokine Stimulus (GO:0060759)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"CD24"
"Regulation Of Secretion (GO:0051046)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"EGF"
"Sulfation (GO:0051923)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SULT1C2"
"Synaptic Transmission, Cholinergic (GO:0007271)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"NQO1"
"Glycoprotein Catabolic Process (GO:0006516)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"MMP12"
"Innate Immune Response-Activating Signaling Pathway (GO:0002758)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"INAVA"
"Mesonephric Tubule Development (GO:0072164)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SIX1"
"Negative Regulation Of RNA Biosynthetic Process (GO:1902679)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"HMGA2"
"Negative Regulation Of Anoikis (GO:2000811)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"CEACAM5"
"Negative Regulation Of Biosynthetic Process (GO:0009890)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"CEACAM1"
"Negative Regulation Of Chemokine Production (GO:0032682)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"F2RL1"
"Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"CEACAM1"
"Nitric Oxide Metabolic Process (GO:0046209)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"NQO1"
"Pharyngeal System Development (GO:0060037)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SIX4"
"Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"SRPX2"
"Positive Regulation Of Positive Chemotaxis (GO:0050927)","1/16",0.285104870412444,0.476636197848086,0,0,3.15136876006441,3.95464698465782,"F2RL1"
"Regulation Of GTPase Activity (GO:0043087)","6/214",0.285395197718482,0.476636197848086,0,0,1.36663061876998,1.71359134770195,"F2RL1;THY1;ECT2;NGEF;PROM2;EZH2"
"SMAD Protein Signal Transduction (GO:0060395)","2/51",0.285887984943296,0.476636197848086,0,0,1.93072095666354,2.41756229706302,"GDF15;RUNX2"
"Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)","2/51",0.285887984943296,0.476636197848086,0,0,1.93072095666354,2.41756229706302,"CEMIP;THY1"
"Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)","2/51",0.285887984943296,0.476636197848086,0,0,1.93072095666354,2.41756229706302,"NELL1;MDK"
"Regulation Of Telomere Maintenance Via Telomerase (GO:0032210)","2/51",0.285887984943296,0.476636197848086,0,0,1.93072095666354,2.41756229706302,"PKIB;NEK2"
"Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)","2/51",0.285887984943296,0.476636197848086,0,0,1.93072095666354,2.41756229706302,"COL3A1;F2RL1"
"Neuron Differentiation (GO:0030182)","5/173",0.29040524704281,0.483770902936179,0,0,1.40948025551684,1.74279122570879,"TENM4;FUT9;SPINK5;SOX4;RUNX2"
"Positive Regulation Of MAP Kinase Activity (GO:0043406)","3/91",0.292696542795881,0.487188844555501,0,0,1.61327780229479,1.98210359365368,"EGF;CD24;EZH2"
"Cardiac Muscle Tissue Development (GO:0048738)","2/52",0.29359468492763,0.487885285247385,0,0,1.89200968523002,2.31876209157382,"GREM1;MESP1"
"Positive Regulation Of Telomere Maintenance (GO:0032206)","2/52",0.29359468492763,0.487885285247385,0,0,1.89200968523002,2.31876209157382,"PKIB;NEK2"
